Longitude,Latitude
35.59227,-0.77435
37.08223,-0.3524
37.27528,-0.7273
37.21257,-0.67938
37.21257,-0.67938
37.08223,-0.3524
37.20561,-0.66735
37.21356,-0.67175
37.21849,-0.66177
37.2089,-0.67726
34.12619,0.30776
34.12619,0.30776
35.86063,0.08247
35.859,0.08402
35.859,0.08402
35.86157,0.08475
35.82476,0.07526
35.82476,0.07526
35.10805,-0.51914
35.10805,-0.51914
35.25915,0.48836
34.60178,-1.11201
34.6203,-1.12203
34.60178,-1.11201
34.61868,-1.12202
34.61868,-1.12202
34.60178,-1.11201
34.2695,-1.04983
35.34984,-0.80093
34.2695,-1.04983
35.34984,-0.80093
34.43179,-1.08979
34.43179,-1.08979
34.43159,-1.08917
38.325,-3.35545
36.69608,1.11224
36.32674,-0.49106
36.951,-1.4656
35.07363,-0.78924
35.07363,-0.78924
36.54107,-1.39517
36.54107,-1.39517
35.73462,0.38838
35.73462,0.38838
36.16939,-0.61136
35.81935,0.68669
35.81935,0.68669
36.90403,-1.20013
36.90403,-1.20013
36.78948,-1.83284
35.51569,-0.3356
35.51569,-0.3356
36.84179,-1.11079
36.84084,-1.1683
36.80043,-1.15147
36.81556,-1.12677
37.26086,-1.53486
37.26848,-1.52822
36.34599,0.40966
36.34599,0.40966
37.26218,-1.52502
37.26373,-1.51421
36.83326,-1.1682
37.26255,-1.51335
37.26255,-1.51335
35.46031,-0.9044
37.26255,-1.51335
37.09793,-1.07371
34.76177,0.61663
36.91338,-1.2691
36.91338,-1.2691
36.3557,-1.25406
36.3357,-1.25406
35.60525,-0.78197
35.60525,-0.78197
35.60601,-0.78451
35.60601,-0.78451
36.80675,-1.5974
35.57444,0.15534
35.57111,0.17959
35.57845,0.17097
35.57845,0.17097
35.11257,1.08972
35.11043,1.09953
35.11043,1.09953
35.11045,1.10036
36.86098,-1.87371
36.86098,-1.87371
36.68518,-1.42446
36.68518,-1.42446
39.32716,-0.14011
34.22732,0.38918
35.00072,-0.36226
39.32716,-0.14011
35.00072,-0.36226
34.22731,0.38918
34.77625,-0.67661
34.77625,-0.67661
37.57962,-1.67112
37.57962,-1.67112
35.74474,-0.34019
35.74474,-0.32909
35.74781,-0.33317
34.95371,0.03584
34.75695,-0.60128
34.75695,-0.60128
39.78893,3.64059
39.78893,3.64059
39.78893,3.64059
38.04345,-0.31131
37.32983,-1.82962
37.99786,2.33705
34.65768,-1.28059
34.65768,-1.28059
36.14766,-0.85086
36.14766,-0.85086
36.15007,-0.84806
37.99786,2.33705
35.00223,-0.47035
35.00223,-0.47035
39.765,-0.61588
39.765,-0.61588
41.28155,3.94115
41.28155,3.94115
39.765,-0.61588
35.48254,0.65154
35.48254,0.65154
35.55066,0.8126
35.55066,0.8126
36.0464,0.55253
36.0464,0.55253
36.04255,0.54726
35.42302,-0.99276
35.42302,-0.99276
35.41956,-0.9954
35.41956,-0.9954
35.42113,-0.99251
35.37066,-0.71661
35.37066,-0.71661
35.37234,-0.7168
35.37234,-0.7168
37.78005,-3.38479
40.72159,0.9265
34.95633,-0.6366
34.95633,-0.6366
37.58226,0.35789
37.25753,-1.85078
37.66585,-0.3631
36.11581,-0.23188
34.76952,1.09685
35.35022,-0.56556
35.35022,-0.56556
37.45907,-0.53678
36.8707,-1.25746
36.48977,0.13049
36.8707,-1.25746
36.48977,0.13049
34.76952,1.09685
36.8707,-1.25746
36.49382,0.12969
34.89011,0.12783
34.89011,0.12783
37.29471,1.74115
35.66248,0.49929
35.66248,0.49929
36.10604,-0.90815
36.10604,-0.90815
36.8714,-1.27084
36.8714,-1.27084
36.90762,-1.19071
40.07503,-3.28672
38.06405,-0.94288
38.06405,-0.94288
34.45221,-0.5321
34.45221,-0.5321
37.67961,-0.36818
37.67961,-0.36818
38.74855,1.19998
38.74855,1.19998
38.74855,1.19998
36.36871,-0.34271
34.71204,0.07166
35.19095,-0.58599
35.19046,-0.58701
36.66457,-1.16366
35.88382,-1.08281
36.70121,-1.26098
37.58737,-0.43246
37.58737,-0.43246
38.5545,-3.38622
34.73379,-0.82237
34.73379,-0.82237
35.85469,3.53782
37.42991,-0.71252
37.70122,-1.78513
38.0739,-2.58876
34.9064,0.66314
35.00177,0.71856
35.13096,-0.08037
39.47288,-3.86156
36.43389,-0.71188
35.75352,4.27888
37.64097,-0.36659
35.0858,0.65259
35.58949,3.12398
34.3665,0.40959
37.45157,-0.53764
37.87634,-0.22929
37.26301,-1.45893
35.41927,4.51381
35.62027,3.11399
35.97472,-0.37508
35.94246,-0.32485
34.59846,0.6568
34.76077,-0.09469
39.65821,-4.08395
39.89311,-3.50566
39.65623,-4.07616
39.65623,-4.07616
34.85538,0.0807
37.07111,-1.02927
37.07111,-1.02927
37.64097,-0.36659
37.09045,-1.03527
35.1414,0.71481
35.23381,-0.36514
36.86795,-0.92499
36.86795,-0.92499
35.0934,0.61753
34.56115,-0.45065
34.56115,-0.45065
34.56115,-0.45065
35.02161,-0.47518
35.02161,-0.47518
37.10809,-0.84315
35.39365,-0.72684
34.97318,1.02528
34.73784,-0.39398
35.37269,-0.58762
34.73784,-0.39398
34.73784,-0.39398
34.73652,-0.86494
34.73652,-0.86494
36.15741,0.3036
36.15741,0.3036
35.60464,1.26857
35.6046,1.26857
36.79759,-1.8552
36.79789,-1.8552
35.58653,1.07545
35.16273,-0.59704
35.16273,-0.59704
35.38554,-0.3641
35.38554,-0.3641
35.2742,-0.3551
35.2742,-0.3551
35.44163,0.20326
35.35505,0.27358
39.6624,-0.46571
35.44163,0.20326
39.6624,-0.46571
34.75274,0.47539
34.75274,0.47539
37.5126,0.55923
39.27332,-3.78017
39.27332,-3.78017
36.6929,1.09078
39.25731,-3.79306
35.14281,0.63961
35.14281,0.63961
35.143,0.63798
39.60522,-0.46514
34.74714,-0.77675
34.74714,-0.77675
34.74714,-0.77675
34.74827,-0.77914
34.74521,-0.78059
34.74521,-0.78059
34.74521,-0.78059
35.17517,0.51248
35.17517,0.51248
35.73328,-0.25079
35.44628,0.19636
35.34076,1.30806
35.34076,1.30806
35.25344,0.49348
35.25344,0.49348
34.75827,0.46524
34.76949,0.46669
34.75827,0.46524
34.75996,0.46596
34.75827,0.46524
34.97976,-0.00223
34.97976,-0.00223
35.39352,-0.85419
35.22909,-0.33009
35.22909,-0.33009
36.15948,-0.3048
36.15948,-0.3048
34.96737,0.78946
34.96737,0.78946
36.7466,-1.2209
36.7466,-1.2209
35.33613,-0.30179
35.33613,-0.30179
35.16025,0.61975
35.38928,0.69498
35.38928,0.69498
35.38928,0.69498
35.16974,0.10839
34.84058,-0.58263
34.84058,-0.58263
34.93467,-0.01445
34.93467,-0.01445
35.39619,-0.15471
35.39619,-0.15471
35.05449,0.22938
35.05449,0.22938
35.3108,1.40939
35.3108,1.40939
34.52735,0.54768
34.52735,0.54768
34.52744,0.54813
35.32567,0.53949
35.32567,0.53949
36.86308,-0.90729
36.86308,-0.90729
34.97634,0.22451
35.17826,-0.30517
36.35693,0.04028
37.4277,-2.124
34.731,0.38162
34.731,0.38162
37.4277,-2.124
37.4277,-2.124
37.58366,0.16991
37.58366,0.16991
35.73061,0.23882
35.17975,-0.30383
35.17826,-0.30517
37.24302,-1.0899
35.98546,-0.89311
35.98546,-0.89311
34.58805,0.73383
34.58805,0.73383
37.25401,-2.05261
37.25401,-2.05261
34.64608,-1.24019
34.64608,-1.24019
34.0423,-0.07129
34.56584,-0.3356
34.56584,-0.3356
34.0423,-0.07129
36.0857,0.39597
36.0857,0.39597
36.0857,0.39597
36.9339,-1.22806
36.9339,-1.22806
37.36385,0.2824
37.36385,0.2824
35.63121,1.27574
35.63121,1.27574
35.63121,1.27574
40.7301,-1.31236
40.7301,-1.31236
37.84737,-1.22432
37.84737,-1.22432
35.03046,0.38536
35.03046,0.38536
35.02639,0.35377
34.59293,0.52014
34.59293,0.52014
34.59039,0.53069
35.02639,0.35377
35.02718,0.35677
35.04409,0.36531
35.04409,0.36531
34.61126,-0.01583
34.61126,-0.01583
35.77688,0.28121
35.77977,0.28174
35.7788,0.28121
35.46713,1.45135
35.46713,1.45135
35.54449,-0.43415
34.99225,-0.12222
34.99225,-0.12222
38.30334,-3.32878
38.30334,-3.32878
34.43883,-1.06735
34.33593,-0.12622
34.56018,-0.81555
34.56018,-0.81555
34.47722,-0.38382
34.33593,-0.12622
34.47722,-0.38382
34.43883,-1.06735
34.67157,0.72518
34.45374,-0.53078
34.45374,-0.53078
34.78731,0.66448
34.90017,0.82658
34.80873,0.61688
34.79654,0.64669
34.66211,0.49362
34.77608,0.58574
34.58487,0.39748
35.07265,0.7212
34.92485,0.75305
34.72625,0.64088
34.21998,0.16392
34.58366,-0.66532
34.9572,1.17734
34.9111,0.98503
34.89383,0.57004
34.85712,0.83218
34.66053,0.4955
34.65583,0.73764
34.66053,0.4955
34.55699,-0.55772
34.55699,-0.55772
34.41048,-0.70075
34.65964,0.66354
35.07079,0.73271
35.03277,0.77672
35.03277,0.77672
34.64169,0.80309
34.64169,0.80309
35.07265,0.7212
34.58366,-0.66532
34.9111,0.98503
34.41048,-0.70075
34.42851,0.67048
34.42851,0.67048
34.21998,0.16392
34.82471,0.70091
34.82471,0.70091
34.90563,0.8356
34.90563,0.8356
35.07265,0.7312
34.80758,-0.32876
34.80758,-0.32876
34.80758,-0.32876
34.29683,-0.68858
34.29683,-0.68858
34.81223,-0.34237
34.81223,-0.34237
34.81173,-0.34015
34.1071,-0.02666
34.1071,-0.02666
35.56522,0.89031
35.56522,0.89031
35.24811,-0.54444
35.24811,-0.54444
35.24811,-0.54444
35.08043,0.33983
35.28835,0.79424
35.08043,0.33983
35.08198,0.34837
34.58995,0.51327
34.58875,0.51314
34.58875,0.51314
36.7466,-1.00216
36.74709,-1.00107
36.76577,-1.39455
36.76577,-1.39455
34.16025,-0.70384
34.16025,-0.70384
34.88141,-1.00117
34.88141,-1.00117
39.55581,-0.29856
39.55581,-0.29856
39.56894,-0.29828
35.49586,0.98157
37.63475,-0.21752
37.63475,-0.21752
36.93107,-1.23103
36.93107,-1.23103
39.67379,-4.06245
36.71279,2.75359
34.98689,0.95839
34.7782,-0.09326
36.82429,-1.32787
36.82429,-1.32787
34.98247,-0.78892
34.98247,-0.78892
34.93403,0.12601
35.81532,0.10927
35.81458,0.11113
34.99873,0.19664
35.81458,0.11113
35.30911,-0.41282
35.31149,-0.39942
35.63151,-0.66475
35.42627,-0.78419
35.64831,-0.55774
35.42627,-0.78419
35.44007,-0.12097
35.64831,-0.55774
34.85473,0.11025
34.85473,0.11025
35.45729,-0.75018
35.45729,-0.75018
37.09275,-1.07819
34.72384,0.06508
34.78023,-0.753
34.72384,0.06058
35.2855,-0.54212
35.66251,-0.60645
35.69898,-0.48233
35.70506,-0.48496
35.69898,-0.48233
34.59517,-0.76394
34.59517,-0.76394
36.79355,-1.30769
36.43041,-0.77278
36.43041,-0.77278
34.38258,-0.12298
34.38258,-0.12298
34.74678,-0.35399
34.74678,-0.35399
34.41863,-0.7994
37.13877,0.43585
34.81325,-0.4627
34.81325,-0.4627
34.41863,-0.7994
37.13877,0.43585
35.97107,-0.06295
35.97244,-0.06434
35.97107,-0.06295
35.52779,-0.11997
35.99454,-0.56037
35.52779,-0.11997
35.52779,-0.11997
35.29851,-0.37687
35.29993,-0.39234
35.29993,-0.39234
35.26435,0.83032
35.18576,-0.82296
35.18576,-0.82296
35.26435,0.83032
34.64154,-0.9563
34.64154,-0.9563
35.01882,-0.27439
34.53295,-0.90791
34.64812,-0.95233
34.64812,-0.95233
34.53295,-0.90791
35.01882,-0.27439
40.13842,-0.02104
40.13842,-0.02104
40.13842,-0.02104
36.9609,-1.48219
34.53761,-0.74633
34.53761,-0.74633
34.77197,0.03155
36.537,0.27364
34.77197,0.03155
40.60126,0.59446
40.60126,0.59446
40.60126,0.59446
35.10431,0.09993
35.4447,1.79161
35.4447,1.79161
39.95268,2.54564
39.95268,2.54564
35.31015,0.48284
35.31015,0.48284
35.32055,0.4823
36.95574,-1.47513
36.95574,-1.47513
35.15571,0.67915
35.15571,0.67915
34.99763,0.46747
34.99763,0.46747
35.0001,0.47112
34.99763,0.46747
35.11279,-0.76793
35.11279,-0.76793
34.99842,0.50635
34.99842,0.50635
35.04986,1.1135
35.04986,1.1135
35.32081,0.00617
35.32081,0.00617
34.99593,2.3366
34.99593,2.3366
34.90776,-0.59513
34.90776,-0.59513
38.71007,-3.68354
38.71007,-3.68354
35.27853,-0.6244
35.28003,-0.62322
35.27853,-0.6244
35.27853,-0.6244
34.35193,-0.79176
34.35193,-0.79176
36.92713,-1.23474
36.92713,-1.23474
35.39901,0.883
35.39901,0.883
36.65347,-0.69708
35.65803,-0.31063
36.65347,-0.69708
35.65803,-0.31063
35.97282,-0.22505
36.65347,-0.69708
35.05913,-0.38059
38.08304,2.28779
34.52755,0.67676
36.98287,-1.45586
36.35802,-0.23758
36.7276,-1.29302
36.7276,-1.29302
36.72812,-1.29283
34.13834,0.44935
34.7599,0.60637
36.11107,-0.59563
36.47476,-0.99438
34.4553,-0.53464
34.77926,0.609
34.13834,0.44935
36.47476,-0.99438
36.70226,-1.25324
35.36678,-0.62927
35.36678,-0.62927
35.36568,-0.62845
36.37952,-0.2168
36.37952,-0.2168
36.87082,-0.29414
36.52608,-0.36355
36.52608,-0.36355
36.52739,-0.36472
36.92476,0.60285
34.09309,-0.98765
34.09309,-0.98765
35.17672,-0.79922
35.17672,-0.79922
35.30332,-0.18345
35.30332,-0.18345
37.11044,-1.05686
34.9367,0.71435
34.9367,0.71435
34.9367,0.71435
34.81447,0.23117
34.81447,0.23117
35.09987,0.04879
35.10274,0.0554
35.10058,0.05533
36.82701,-0.19442
36.82701,-0.19442
36.88978,-1.30996
36.88978,-1.30996
34.98651,1.02671
34.98651,1.02671
34.98651,1.02671
35.57056,3.1224
36.88287,-1.23784
36.88287,-1.23784
37.001,-0.8457
35.95646,-0.19911
34.97853,0.83426
34.97853,0.83426
34.97853,0.83426
34.64917,0.70826
34.64917,0.70826
37.60607,0.10979
40.00938,-3.34308
40.00938,-3.34308
39.85405,-3.61271
39.85405,-3.61271
34.97853,0.83426
34.45686,0.07927
36.59372,1.18311
36.75728,-1.39432
34.74767,0.42184
34.74767,0.42184
34.74767,0.42184
35.16414,1.5253
35.16414,1.5253
35.60062,0.09044
35.38442,1.48183
35.38442,1.48183
34.44461,0.39503
34.44461,0.39503
34.71355,-0.44586
34.71264,-0.44464
34.71264,-0.44464
39.74616,-3.88289
34.59921,0.74323
34.59921,0.74323
36.87747,-0.78599
34.75065,-0.745
34.75065,-0.745
34.96382,0.19625
37.48143,-1.17383
34.93248,0.72771
36.89755,-1.26912
36.74556,-1.39325
36.74556,-1.39325
36.34157,0.18667
36.55866,-0.65915
36.80427,-1.25199
37.26789,-1.49763
39.69264,-4.01795
35.30739,0.27689
35.30739,0.27689
34.95838,0.55062
37.91971,-0.27726
36.87327,-1.24758
36.87327,-1.24758
35.04343,0.30329
36.07533,-0.52932
35.73908,0.49042
35.73908,0.49042
35.16442,0.17132
37.43402,-1.58965
37.31114,-2.14404
35.011,0.46161
35.2938,0.60585
35.30541,0.95245
35.33736,0.01638
35.33736,0.01638
35.82198,-0.2151
37.76396,-0.70649
37.76396,-0.70649
37.36815,0.13981
36.51785,-0.36382
38.06093,-0.9128
39.82423,-3.58852
35.26964,0.92011
35.26964,0.92011
35.26964,0.92011
35.2617,0.88923
35.2617,0.88923
36.83988,-1.30482
34.90252,1.11648
39.66221,-4.04171
39.6567,-4.07791
39.6567,-4.07791
39.66003,-4.08537
39.56697,-4.3201
39.56697,-4.3201
36.9609,-1.48219
35.07388,-0.01117
35.34017,-0.61445
35.66317,-0.58695
35.34218,-0.61374
35.66317,-0.58695
35.34218,-0.61374
39.61562,-4.03673
35.14671,-0.64699
35.14671,-0.64699
35.34232,1.39364
35.34232,1.39364
38.33577,-3.49431
38.33577,-3.49431
35.00921,1.03369
35.00921,1.03369
35.00921,1.03369
36.77914,-1.31614
36.77914,-1.31614
37.46201,-0.38608
37.46201,-0.38608
34.96415,1.05882
35.47372,1.48575
38.06634,-1.45551
37.01721,-0.86534
34.96415,1.05882
37.17055,0.43915
39.32887,-3.89084
34.22595,0.26102
34.22535,0.26224
34.22595,0.26102
34.2256,0.25811
34.22524,0.25767
34.2256,0.25811
34.22375,0.25774
35.2738,-0.84892
35.01246,0.35553
35.2738,-0.84892
35.01246,0.35553
35.2738,-0.84892
35.62415,-0.61124
35.62415,-0.61124
36.70353,-0.04775
36.88057,0.17223
36.70353,-0.04775
34.24214,0.11675
34.24214,0.11675
34.24151,0.11543
34.26795,0.50048
35.25804,0.92757
34.26795,0.50048
35.25804,0.92757
35.47818,-0.13589
35.47818,-0.13589
35.47528,-0.12367
35.13327,0.25523
35.78886,-0.35378
35.13327,0.25523
35.26566,-0.68892
36.04955,-0.58199
35.26566,-0.68892
36.04955,-0.58199
35.50391,-0.12637
35.7467,0.50741
35.67449,-0.37703
35.7467,0.50741
35.56325,0.0484
35.50391,-0.12637
35.67449,-0.37703
35.36969,0.3743
35.36969,0.3743
35.36969,0.3743
35.16277,0.58727
35.16277,0.58727
35.28316,0.04343
35.42275,0.59189
35.28316,0.04343
35.16277,0.58727
34.68375,-0.35491
34.68375,-0.35491
34.1654,-0.75462
34.1654,-0.75462
38.03189,-1.48989
38.03189,-1.48989
37.89441,-2.34941
37.89398,-2.34995
35.33849,-1.51713
35.33849,-1.51713
35.33849,-1.51713
35.68957,1.37179
36.14097,-0.95762
36.14097,-0.95762
35.68957,1.37179
36.59691,1.13968
36.59691,1.13968
35.3923,0.54454
36.93809,-1.55893
37.42473,3.12589
37.42473,3.12589
35.58367,-0.4101
35.58367,-0.4101
36.10445,-0.0605
34.29639,0.06171
34.29639,0.06171
34.29639,0.06171
35.06923,-0.69214
35.06923,-0.69214
39.43309,-4.06217
38.0499,-2.05059
38.0499,-2.05059
34.58539,-0.45058
34.58539,-0.45058
38.08534,-1.70999
38.08534,-1.70999
40.28469,-2.5068
40.28469,-2.5068
35.40551,-0.71613
35.40551,-0.71613
35.40551,-0.71613
34.03793,-0.48819
34.03793,-0.48819
34.03026,-0.48791
37.5002,-2.92627
34.94178,-0.57186
34.3413,-0.00507
37.64675,-1.88
37.64675,-1.88
34.65814,0.82895
34.65814,0.82895
34.65814,0.82895
35.71684,0.67727
35.71684,0.67727
34.81893,0.08437
34.81893,0.08566
35.27674,0.24554
34.81893,0.08437
35.25432,0.5789
35.9629,-0.14504
35.9629,-0.14504
35.82559,0.57869
35.17258,1.32341
35.25962,0.02661
35.63585,-0.6309
35.25962,-0.02661
35.82559,0.57869
35.17258,1.32341
35.63585,-0.6309
37.32063,-1.25303
37.32063,-1.25303
37.32095,-1.24808
35.43746,1.6372
35.43746,1.6372
34.72376,-0.8547
34.72376,-0.8547
34.8287,-0.62121
34.8287,-0.62121
34.72503,-0.85025
34.72307,-0.8569
34.82695,-0.621
34.72239,-0.86031
34.72503,-0.85025
34.72638,-0.92085
34.72638,-0.92085
34.72638,-0.92085
34.72719,-0.92264
34.86539,-0.67018
34.86539,-0.67018
36.11798,0.08271
34.56018,0.73337
34.56018,0.73337
40.91978,2.82002
40.91978,2.82002
37.15964,-0.986
36.75903,-1.15999
34.81922,-0.7056
38.35149,-3.40603
34.83972,-0.769
34.83972,-0.769
34.81721,-0.60286
34.81721,-0.60286
34.81721,-0.60286
34.74154,-0.91515
34.74154,-0.91515
34.73231,-0.73932
34.73231,-0.73932
34.09192,-0.9937
34.09192,-0.9937
34.79551,0.2881
34.79551,0.2881
35.21405,0.10481
35.21405,0.10481
40.1239,-2.1244
40.1239,-2.1244
34.02329,0.22674
34.02329,0.22674
39.85675,-3.613
36.87313,-1.20345
36.87313,-1.20345
39.67307,-4.06241
39.67307,-4.06241
39.67341,-4.06195
39.67307,-4.06241
36.65733,-1.34877
36.67079,-1.32665
36.67079,-1.32665
34.12924,-0.14653
34.12924,-0.14653
39.85067,-3.62106
34.20471,-0.9229
37.00861,-2.34645
34.20471,-0.9229
37.00861,-2.34645
35.10953,0.66765
35.11281,0.6717
35.10953,0.66765
34.85813,0.07126
34.86112,0.07768
34.85813,0.07126
34.85875,0.07126
35.8009,0.31324
35.8009,0.31324
35.70778,0.56941
35.70778,0.56941
37.05944,1.87184
37.05944,1.87184
36.89335,-1.20292
36.89335,-1.20292
35.38074,-0.19734
35.38074,-0.19734
35.32746,0.12741
35.32746,0.12741
37.60059,1.12901
37.17593,1.6824
37.16324,1.67462
35.4673,0.95134
35.4673,0.95134
35.13689,0.45827
35.84738,0.32472
35.84738,0.32472
35.26505,1.36587
35.26505,1.36587
35.78876,0.5558
35.78748,0.55655
35.78876,0.5558
35.19532,-0.4285
35.19532,-0.4285
35.19501,-0.42891
35.42977,0.89325
35.42977,0.89325
34.99706,1.33708
34.99706,1.33708
35.39094,0.61284
35.44236,0.67591
35.39094,0.61284
35.44236,0.67591
35.44121,0.67494
35.32047,-0.66325
35.32047,-0.66325
39.10752,1.13488
39.10752,1.13488
36.67307,-1.20703
36.67307,-1.20703
37.01692,-1.09825
34.49289,-0.59999
34.49289,-0.59999
34.48944,-0.60481
35.13834,-0.45114
34.71053,-1.36793
34.71053,-1.36793
35.28008,-0.28205
35.28008,-0.28205
36.05063,-0.56627
36.05063,-0.56627
35.04455,-0.85435
35.98563,-0.53133
35.28174,0.15429
34.7872,0.12261
34.7872,0.12261
35.04455,-0.85435
35.41202,0.80192
35.41202,0.80192
35.6341,0.34603
35.41202,0.80192
35.6341,0.34603
35.51725,0.6561
35.36254,1.30051
35.36254,1.30051
35.84404,0.63204
35.84404,0.63204
40.66855,-2.32936
40.66855,-2.32936
40.66855,-2.32936
39.04389,3.53022
39.04389,3.53022
39.04389,3.53022
39.04302,3.52834
39.04744,3.52586
39.04302,3.52834
35.81004,0.49656
35.81004,0.49656
34.78591,-0.67245
34.78591,-0.67245
35.11627,0.75441
34.45443,-0.53891
35.6094,0.21387
35.6094,0.21387
35.34013,0.99095
35.40512,0.00598
35.40512,0.00598
35.27983,0.06619
35.27983,0.06619
35.34013,0.99095
36.1339,-0.02149
36.1356,-0.02413
36.1356,-0.02413
35.04003,-0.66867
35.04003,-0.66867
35.11627,0.75441
35.33903,-0.77755
35.11627,0.75441
34.4825,-1.2417
34.4825,-1.2417
34.94272,0.49367
34.94272,0.49367
35.23085,1.02339
35.28751,1.06102
35.23085,1.02339
39.64468,-4.08732
39.64468,-4.08732
36.60597,-0.56358
36.76824,-1.29719
36.71607,1.10229
36.71607,1.10229
36.05647,-0.29641
39.58522,-0.32768
36.88746,-1.29741
40.21775,-1.7542
40.21775,-1.7542
34.47792,0.39004
34.47792,0.39004
34.83689,0.24098
34.83689,0.24098
34.83616,0.24132
39.69502,-4.03267
39.69502,-4.03267
35.87899,-1.08996
36.74838,-1.19236
36.79805,-1.30773
36.79805,-1.30731
34.75224,-0.10908
34.75224,-0.10908
34.75224,-0.10908
34.26209,-0.09485
35.1814,-0.03427
35.1814,-0.03427
38.37007,-3.31579
38.37007,-3.31579
34.82622,0.21206
34.82622,0.21206
34.82579,0.21189
36.10484,-0.28146
36.10484,-0.28146
36.10484,-0.28146
35.30227,0.72715
35.30227,0.72715
39.55079,-3.11016
39.55079,-3.11016
36.9217,-1.2073
36.9217,-1.2073
40.06278,1.72171
40.06278,1.72171
36.29672,-0.71625
37.08653,-0.72235
37.08653,-0.72235
35.95306,-0.32848
36.0542,-0.27226
36.0542,-0.27226
34.75661,0.81997
37.34496,-0.68065
37.65712,0.05085
34.72017,0.087
37.64265,-0.45871
37.65712,0.05085
37.64265,-0.45871
34.75661,0.81997
34.72017,0.087
36.68258,-1.33932
36.68258,-1.33932
35.13846,0.81152
36.59713,-0.73524
36.61596,-0.64902
35.25262,0.48129
35.32249,0.2973
36.05845,-0.29756
36.09685,-0.24738
36.14747,-0.23004
35.91036,-0.36524
36.22649,0.15378
37.06387,-0.02902
35.25262,0.48129
37.10624,-1.51577
36.65316,-1.27675
36.6536,-1.27675
34.67819,0.42259
34.67819,0.42259
36.67518,-1.12796
36.97789,-0.83376
36.29798,0.04187
36.66189,-1.18429
34.21313,0.10523
36.90355,-1.19654
38.06935,-0.93325
36.7498,-1.38652
36.7498,-1.38652
38.06935,-0.93325
36.99131,-1.44639
36.99131,-1.44639
35.01768,0.82091
37.0685,0.0378
37.0685,0.0378
35.27354,1.48769
35.27354,1.48769
36.87896,-0.42859
36.87896,-0.42859
36.87892,-0.42863
36.87892,-0.42863
35.14932,-0.5496
35.31554,0.22748
34.7562,-0.11686
34.83026,0.11119
34.83026,0.11119
34.83026,0.11119
34.82032,0.09368
34.82032,0.09368
36.2792,0.04762
36.2792,0.04762
36.2799,0.04613
36.49925,-0.1928
35.61551,-0.48229
37.57185,0.38363
37.57185,0.38363
34.84043,3.75005
34.84069,0.38008
34.84069,0.38008
34.84154,0.3813
34.77166,0.59027
34.77166,0.59027
34.84379,0.27532
34.84379,0.27532
34.84379,0.27532
36.14033,-0.32475
37.21469,-1.50336
37.12705,-0.93631
37.12705,-0.93631
36.96765,-0.77941
36.12083,-0.27682
35.97422,-0.37724
36.31982,-0.81701
34.70917,-0.0645
36.12083,-0.27682
36.89289,-1.31689
36.89289,-1.31689
34.80019,0.38763
34.80019,0.38763
34.80019,0.38763
39.0289,-3.71873
34.74011,0.30107
34.74011,0.30107
34.74011,0.30107
39.5425,-4.2945
39.5425,-4.2945
34.7122,0.2268
34.7122,0.2268
34.73428,0.26641
36.0422,-0.29066
36.0422,-0.29066
34.85865,0.38256
34.92181,0.37612
34.84235,0.17521
34.85865,0.38256
37.98644,-1.33472
37.82718,-1.37651
34.91617,0.36352
34.54256,0.3227
34.54256,0.3227
34.91617,0.36352
34.91617,0.36352
41.06922,-2.12411
41.06265,-2.12997
39.40826,-3.80283
39.40826,-3.80283
36.75292,-1.26657
36.75292,-1.26657
34.80092,0.21469
34.80092,0.21469
34.80103,0.21335
34.73126,0.15586
34.73126,0.15586
34.79996,-0.98021
34.79996,-0.98021
34.79433,-0.96737
34.79433,-0.96737
34.79433,-0.96737
34.79513,-0.96501
39.89325,1.68883
39.89325,1.68883
34.98067,1.01775
34.98067,1.01775
41.22294,3.93719
41.22294,3.93719
39.73283,-3.96703
39.73283,-3.96703
39.72044,-3.96852
39.7322,-3.96546
39.73301,-3.96561
39.73887,-3.93933
39.73301,-3.96561
39.7395,-3.96635
39.7395,-3.96635
39.73702,-3.9682
39.73702,-3.9682
39.7395,-3.96635
35.80108,-0.54811
35.80108,-0.54811
34.60261,0.35065
34.81212,0.5413
34.81212,0.5413
39.81954,-3.78741
39.81954,-3.78741
39.82114,-3.78975
39.82114,-3.78975
39.83061,-3.78884
39.67125,-4.04916
41.70441,3.97121
36.31281,-0.13665
36.87,-1.27382
36.22636,0.15373
38.0582,-0.93241
38.0582,-0.93241
36.43571,-0.71107
36.45208,-0.77004
34.76622,-0.108
34.76622,-0.108
36.92471,-1.21031
36.75795,-0.30822
36.87462,-1.24865
36.87462,-1.24865
36.75795,-0.30822
35.68805,-0.32636
34.57509,0.31637
34.57509,0.31637
34.95005,-0.95989
34.94359,-0.96859
34.95005,-0.95989
34.94915,-0.95184
34.95205,-0.96101
41.81645,3.9477
41.81645,3.9477
34.80202,0.24849
39.25038,-3.57356
39.82501,-3.7511
36.84752,-1.28934
39.82416,-3.75391
39.82501,-3.7511
39.25038,-3.57356
35.54119,0.06372
34.45029,-0.52481
34.45031,-0.52556
34.76916,-0.09283
34.77124,-0.09454
34.77124,-0.09454
34.81162,0.25619
34.87224,0.14066
34.87314,0.14409
35.94722,-0.31839
35.94713,-0.3059
34.87108,0.14107
34.87224,0.14066
34.78448,0.26261
34.78867,0.26467
34.78448,0.26261
34.50369,0.31399
